,file_name,class_name,wave_min,wave_max,wave_mean,wave_var,amp_min,amp_max,amp_mean,amp_var,spectral_centroid_min,spectral_centroid_max,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_min,spectral_rolloff_max,spectral_rolloff_mean,spectral_rolloff_var,spectral_bandwidth_min,spectral_bandwidth_max,spectral_bandwidth_mean,spectral_bandwidth_var,mel_frequency_min,mel_frequency_max,mel_frequency_mean,mel_frequency_var,chroma_min,chroma_max,chroma_mean,chroma_var,zero_crossing_rate
227,Troglodytes-troglodytes-315352.wav,troglodytes-troglodytes,-0.00036866608,0.65496826,-0.6642456,0.060968317,2.636092704119938e-05,0.000967704371407208,1.584177708416155e-11,6.256846720832876e-05,4152.555971041426,8535.246325992659,1266.0299879617892,987.7683274459953,6245.599455319592,8527.1484375,21.533203125,622.4709009655832,3364.2559891405394,5242.451925136891,914.4892729350356,829.4843507385013,-10.4977865,190.05484,-609.6771,79.83262,0.43380934,1.0,7.8739424e-05,0.3271627,19
228,Emberiza-citrinella-213099.wav,emberiza-citrinella,3.4537038e-06,0.240448,-0.21766663,0.011592136,3.3767499555431364e-06,0.0004833722083846827,2.37222209089883e-12,1.0821165348915924e-05,2520.1103804848085,7325.013613187955,396.9096179677863,940.8047692867891,1826.4496634026927,8953.125,140.625,1744.8938200126083,4989.6165095555025,7634.5224415272305,1405.428145783596,1440.1273689687437,-13.128571,194.88208,-612.3431,132.06058,0.70981497,1.0,0.00012505379,0.27514213,0
229,Phylloscopus-sibilatrix-253848.wav,phylloscopus-sibilatrix,4.9362447e-06,0.9949951,-1.0,0.056506936,3.217858312034813e-05,0.001319999439310256,3.3381879914179993e-09,7.456522983151335e-05,3695.723674102722,6963.561003381353,1657.22980088519,819.8555063628933,6137.025426249009,8742.1875,23.4375,938.3041202987437,3546.279766379386,6270.824271622418,1088.3214552890977,771.4327933954519,-8.520531,153.34291,-620.71,84.69897,0.519278,1.0,0.0007321305,0.2883303,12
230,Carpodacus-erythrinus-309536.wav,carpodacus-erythrinus,-9.4496056e-05,0.9795685,-0.9917755,0.018938204,1.3212006295788984e-05,0.002607114595877069,5.3397081515418236e-11,2.9663810176238672e-05,2596.7946814957368,5627.018554350417,0.0,413.61960650964136,5094.725074509734,9000.87890625,21.533203125,716.9346278432843,2861.737697354798,4461.973842098199,10.15084947028448,447.6467348178146,-8.325477,206.69354,-737.6214,92.70262,0.5501581,1.0,0.0,0.29266167,17
231,Bubo-bubo-239710.wav,bubo-bubo,7.89496e-06,0.22383118,-0.22541809,0.021996012,9.095200630917664e-07,0.001913139210617183,1.106548111958536e-12,1.5796750969592612e-05,836.5378440868495,3905.28656549957,0.0,182.58543734863716,353.9928521679196,1227.392578125,21.533203125,47.74073038532376,2805.845390360185,6763.31589881124,10.15084947028448,1344.9850714523561,-24.607752,166.28792,-616.46063,125.5077,0.40328175,1.0,0.0,0.3086189,1
232,Cyanistes-caeruleus-480471.wav,cyanistes-caeruleus,-1.3866431e-05,0.24060059,-0.25628662,0.015517448,7.99863805551571e-06,0.00043503421360144013,1.5625281950255166e-11,1.726610979487507e-05,3021.844399168393,6351.2808721803085,0.0,1136.2146870087802,4794.809446268764,8936.279296875,21.533203125,1755.62415687615,3944.225812116986,6329.858964817529,10.15084947028448,933.2792167374648,-10.838351,222.04498,-670.7428,91.267784,0.5500663,1.0,0.0,0.28962633,3
233,Phylloscopus-sibilatrix-314970.wav,phylloscopus-sibilatrix,-3.6933268e-09,0.45098877,-0.46858215,0.027996024,1.2322750155520102e-05,0.0003763905259733503,8.69439890701773e-12,2.6971376990999033e-05,4531.64111534501,12566.67382392601,0.0,1048.2889255463024,5194.9501453905805,9656.25,23.4375,1629.1457118522114,3947.8971090997024,6993.33308661677,11.048543641125972,1210.5982231110263,-32.119446,111.198456,-709.37286,113.7622,0.379507,1.0,0.0,0.31159478,4
234,Turdus-merula-458092.wav,turdus-merula,-2.0090847e-09,0.9957123,-0.99746704,0.05365366,4.1810540280577916e-06,0.0005920126815616319,2.0793279484511072e-13,1.9955926299717835e-05,3390.0043689711365,15222.111029230025,1767.9025210848406,859.3686860471863,4049.351362779349,7101.5625,23.4375,1333.8174340496696,3764.9233987648377,7052.281210881168,480.8140409361331,1375.7667022615708,-25.489586,88.91347,-535.9671,101.07376,0.39659458,1.0,8.323842e-07,0.32221085,63
235,Locustella-naevia-198929.wav,locustella-naevia,3.100788e-05,0.23570251,-0.2250061,0.017594645,3.05528938088587e-06,0.00033182340122001324,4.297659426999195e-12,9.680592200830854e-06,5979.701931302333,7931.155105283955,3519.794573100433,406.5630123288924,7637.6321500852155,14226.5625,5789.0625,1632.0524475184084,4747.778553120976,8082.510227107747,2041.5652438140114,1302.0524903155613,-13.533312,123.62392,-539.3759,103.76334,0.34124047,1.0,0.000108243126,0.36590752,1
236,Sylvia-curruca-187834.wav,sylvia-curruca,4.7957374e-06,0.4390564,-0.4255829,0.020556074,5.594745915215107e-06,0.0004031687015361445,1.1423397246129203e-11,2.011740513016209e-05,3447.5724920423486,6713.326862769989,1053.1338377990778,588.8165348974708,2972.6160112916004,10781.25,187.5,1126.588639756872,5150.591602914412,8177.124373043736,1244.4173121946344,1509.7870835865224,-17.026735,141.19252,-592.65533,125.046844,0.6279558,1.0,1.8963263e-05,0.2747732,0
237,Acrocephalus-schoenobaenus-142158.wav,acrocephalus-schoenobaenus,-3.3688082e-07,0.72750854,-0.69776917,0.031377655,1.093372273724074e-05,0.0006499152591921306,6.053232182925201e-12,2.0569131224094544e-05,6709.220693511443,9982.442897858025,3974.6049861663646,1235.9086776063666,9723.114630223397,13695.1171875,21.533203125,2433.4223205618828,4346.060085407218,6259.046062871431,275.67483944390614,1070.483944781427,-29.685427,146.31934,-648.5206,104.313354,0.4416705,1.0,1.0910887e-05,0.29907057,40
238,Phylloscopus-collybita-301636.wav,phylloscopus-collybita,-4.8941383e-05,0.30836487,-0.31929016,0.012228621,6.445166943381652e-06,0.00020668046646122755,4.353213609425418e-12,1.5663127666414724e-05,6043.309681860891,6967.5180839288305,0.0,546.0817955043207,8949.041671621808,10702.001953125,21.533203125,1455.6021728316891,4969.774379469476,6180.948432132824,10.15084947028448,881.9198533052855,-16.942142,144.28625,-707.5231,110.070564,0.5847897,1.0,0.0,0.32435104,25
239,Fringilla-coelebs-180632.wav,fringilla-coelebs,3.9844672e-05,0.8911438,-0.8818512,0.07377087,3.541616283384555e-05,0.0010133715323368537,1.1836896014600715e-09,7.936110254277245e-05,4873.891173580354,9390.010942455378,0.0,1169.5722293347117,7164.194327264654,15492.1875,23.4375,2716.03946175792,5416.166115855071,9518.0414639424,11.048543641125972,1833.3650502950493,-23.432848,107.85722,-599.6334,88.582054,0.37385947,1.0,0.0,0.3182372,2
240,Alauda-arvensis-188743.wav,alauda-arvensis,1.079841e-06,0.12825012,-0.12020874,0.014907004,8.572546435253152e-06,0.000661176331179539,1.7352086047759715e-11,2.2674871454902645e-05,3915.9336312975797,5462.5271037036355,1640.3492125562968,623.2580011232201,5180.559961928934,11250.0,2531.25,1319.4336142805967,4595.181224809177,7411.4603119874055,1483.4296119089358,1383.4212849242545,-12.826846,157.9126,-538.7326,114.858,0.38217336,1.0,0.00016785588,0.3659105,16
241,Hippolais-icterina-182520.wav,hippolais-icterina,2.7040704e-07,0.90452576,-0.93222046,0.033748385,7.591049010289114e-06,0.00023720960362957295,1.0332572290999485e-11,1.4718252034797414e-05,4944.264409757486,8934.467261331562,0.0,1006.1773965614535,6521.219632235098,16031.25,23.4375,1989.2571604296195,4663.932156354045,9339.354366345346,11.048543641125972,1528.731652534873,-28.10552,100.7756,-628.0069,96.498085,0.3751948,1.0,0.0,0.31518364,15
242,Emberiza-hortulana-317572.wav,emberiza-hortulana,6.665943e-07,0.34065247,-0.34230042,0.017687192,5.054781573147435e-06,0.0005167436443812217,6.802812798181017e-11,1.7948734008463024e-05,4535.973213047372,10129.356152531429,0.0,700.3991929233733,5780.797697368421,11179.6875,23.4375,1617.2529408974492,5471.530260259331,9002.443862076627,11.048543641125972,1619.538676423771,-30.604424,101.23362,-671.38837,103.67932,0.4088713,1.0,0.0,0.3146199,7
243,Sylvia-borin-169346.wav,sylvia-borin,3.6805548e-05,0.7221985,-1.0,0.037479334,1.4957122272766823e-05,0.0006072807683717773,4.116790584504186e-12,2.739700113218668e-05,3973.3538886958636,8185.65770346986,681.3300513284473,970.3144084381277,6773.198214444247,14179.6875,773.4375,2346.6233672509948,5062.769413260443,7548.495031967561,1558.2118158841092,1276.004368273788,-8.170111,246.44781,-406.43033,80.32421,0.43516284,1.0,0.00014551352,0.32642457,0
244,Locustella-naevia-314279.wav,locustella-naevia,8.419469e-09,0.33302307,-0.29766846,0.020081656,3.983710372046127e-06,0.00028210088430381277,2.094736820590339e-12,9.581671116051048e-06,5647.955543852135,12022.232372122293,0.0,1068.3914073438755,8424.34744531784,17601.5625,23.4375,1888.6288717237994,4885.719127430798,8066.666039806544,11.048543641125972,1161.8488772129394,-19.341702,142.16644,-766.6054,85.05277,0.31744373,1.0,0.0,0.3298912,25
245,Phoenicurus-phoenicurus-253022.wav,phoenicurus-phoenicurus,3.8017654e-06,0.30403137,-0.31228638,0.02452893,9.769789753759623e-06,0.0007393778770256931,8.488630436625985e-11,2.374862726160924e-05,4530.722986183574,9400.96267273258,0.0,1192.7394621347973,5091.161540889325,16125.0,23.4375,1486.8361814775728,4382.459759480866,9224.717086423609,11.048543641125972,1813.5986282982576,-27.325594,135.94601,-674.5146,107.45502,0.35249645,1.0,0.0,0.3199063,5
246,Sonus-naturalis-363575.wav,sonus-naturalis,-0.004989198,0.47807312,-0.5085144,0.017048502,2.573994287276276e-06,0.009978381720186022,7.827177928579267e-13,5.114049796175858e-06,3454.72177176084,7879.201856409248,0.0,611.2096291080043,5710.62539656174,12316.9921875,21.533203125,1111.2456873475498,3308.5630190391917,4985.3724703973885,10.15084947028448,661.7354902598338,-11.244158,137.39232,-625.2372,92.67759,0.38469988,1.0,0.0,0.3150514,0
247,Luscinia-megarhynchos-323320.wav,luscinia-megarhynchos,-1.4065843e-07,0.25131226,-0.24832153,0.009877256,1.449433397258047e-06,7.387753788434217e-05,4.524993872049559e-13,2.8370734754385004e-06,6210.461408980712,10642.68576856771,0.0,887.9867048595482,8667.491620788403,12941.455078125,21.533203125,1517.9106918702748,4455.461116292284,5804.946275138324,10.15084947028448,706.2287010812598,-33.725918,121.441895,-724.0977,113.325325,0.6176775,1.0,0.0,0.29742634,28
248,Fringilla-coelebs-463626.wav,fringilla-coelebs,-4.280865e-05,0.9999695,-0.4397583,0.05933723,1.337889052942642e-05,0.0063942214730953835,9.198171631077436e-10,9.7275223689205e-05,1216.2314718839311,5083.680497390235,0.0,768.1142586113538,1967.6020942372547,10551.26953125,21.533203125,1437.7820519292045,4004.349265406141,6958.517448591162,10.15084947028448,1364.0491467171466,-0.97203964,201.24507,-608.69714,91.58176,0.73315,1.0,0.0,0.20690754,0
249,Emberiza-calandra-194896.wav,emberiza-calandra,4.528203e-06,0.7193451,-0.7015686,0.030098774,8.429369299542322e-06,0.0003776148167323599,2.605473813290178e-12,1.9989015846692232e-05,4709.247561429083,7979.801051088285,1589.6641098394161,850.5120365831177,7497.048495678191,12867.1875,515.625,1094.9491516783216,5845.088486131849,7913.42861777845,1498.0454196701662,1443.6502934932078,-14.179283,171.46231,-559.3423,118.17091,0.66864765,1.0,1.0757559e-05,0.2864915,1
250,Periparus-ater-446627.wav,periparus-ater,-6.612572e-05,0.167099,-0.16705322,0.013925078,3.847228289415499e-06,0.00020547635083884616,9.276774761395712e-11,8.949725009349348e-06,6814.83848973821,12607.749839923796,3510.7847557862365,784.2424363204162,8783.284836560973,13436.71875,21.533203125,1659.5704465132274,5769.425741583308,8875.617641482542,408.7800760504137,1511.3957222313427,-15.434183,117.867966,-760.518,109.00379,0.37755623,1.0,2.5926942e-05,0.3562501,13
251,Troglodytes-troglodytes-415260.wav,troglodytes-troglodytes,2.1842636e-06,0.65792847,-0.65444946,0.06506163,1.517684623468547e-05,0.005427160563682314,5.050170577169872e-12,4.4238364611805014e-05,3405.875686692184,7355.429076544168,651.5083471387701,1442.0970745492668,5593.0441414776105,8554.6875,46.875,1227.8887845601523,3534.7510605618972,5974.832617923525,1163.4705700781117,883.6711000291871,-8.786796,152.61316,-483.37207,99.082825,0.49306807,1.0,4.0698145e-05,0.35816494,3
252,Emberiza-cirlus-327986.wav,emberiza-cirlus,4.628148e-06,0.7727814,-0.78570557,0.01648672,1.017947286155494e-05,0.00023615260438822417,1.453862358170572e-10,2.0741191542583132e-05,5218.835876490066,10175.954376970236,3254.0912395622395,588.1011387908736,6350.390330485046,12960.9375,23.4375,772.8914771210707,5058.615397871198,8420.199885912154,356.98137515314994,1061.401184778864,-21.0957,144.47073,-700.973,117.69356,0.5908867,1.0,5.653288e-06,0.26026043,27
253,Phoenicurus-phoenicurus-189040.wav,phoenicurus-phoenicurus,-0.0005803518,0.29959106,-0.3033142,0.022604642,7.627653875329854e-06,0.0011607034441616561,2.1292245328547737e-12,1.8292030463186614e-05,5011.477779498086,7693.3113365004265,1094.7288963816877,728.7711342188912,7983.493203716449,12632.8125,960.9375,2335.502052943001,5764.603616733008,8041.329403330818,1334.4788343886576,1493.9233327243505,-19.77461,183.4393,-484.35977,99.405624,0.476685,1.0,8.404002e-06,0.31281143,11
254,Carpodacus-erythrinus-197158.wav,carpodacus-erythrinus,1.1689319e-06,0.9999695,-1.0,0.08681912,2.1773280234272e-05,0.0019711319721406758,2.0716613289218754e-11,7.058219743088225e-05,4564.853044119054,10621.140492424765,0.0,478.0671856975171,5087.403768695282,9840.673828125,21.533203125,890.1875110076405,4682.121588395402,7745.72201440349,10.15084947028448,1557.4210860173064,-23.812572,110.178116,-531.95154,96.57814,0.33361843,1.0,0.0,0.32083765,18
255,Hippolais-icterina-452079.wav,hippolais-icterina,-7.094474e-06,0.04916382,-0.04937744,0.007704536,1.2693111513412198e-05,0.00025813540250902925,6.526637164828966e-11,1.4249151281602295e-05,1973.8061232738298,4016.6143358748013,0.0,421.5737232605077,3489.9124313186812,6359.375,7.8125,877.0880881706981,1939.2013442110235,3191.48884054671,3.6828478803753226,339.8994939454056,-19.112984,128.1243,-900.4697,73.57832,0.6408166,1.0,0.0,0.21543431,12
256,Chloris-chloris-460983.wav,chloris-chloris,-0.000128334,0.12902832,-0.12913513,0.011832907,2.368641159454226e-06,0.0006918235341534809,5.7411945969399485e-11,6.5766208912044445e-06,3750.0893237431155,10860.127029845476,1687.6572133143995,560.017665485161,4849.352358928372,10831.201171875,21.533203125,957.6565039286452,4344.42970063024,8164.001005102279,1115.6193106302821,1316.756054553763,-11.8008,146.42596,-816.0946,114.63469,0.53725046,1.0,0.00022246942,0.3373735,0
257,Sylvia-borin-424573.wav,sylvia-borin,-1.5205978e-05,0.15866089,-0.15957642,0.011499725,4.565258803091196e-06,0.0005663213375214371,5.830965102742898e-11,1.3303971380245252e-05,2734.1308315493575,11025.00000064174,0.0,664.3416706688635,4115.286596693711,11154.19921875,21.533203125,1036.7791606406417,4043.445440565698,6242.796719674168,10.15084947028448,943.322261412463,-10.615388,187.68619,-737.24194,109.42085,0.63223743,1.0,0.0,0.31200102,16
258,Athene-noctua-356551.wav,athene-noctua,-9.672048e-06,0.8138275,-0.93618774,0.038320493,2.4504852542711152e-05,0.001906748635176783,1.507888650490556e-10,4.0763134068338614e-05,4191.9017424057265,9776.236808394515,0.0,1086.8355468793682,8106.759537657728,12703.125,23.4375,1677.6699584486428,4334.563814572361,5994.5146333992225,11.048543641125972,645.5074087306759,-8.883691,172.40778,-617.48395,65.11783,0.51824206,1.0,0.0,0.29799777,10
259,Pyrrhula-pyrrhula-358404.wav,pyrrhula-pyrrhula,-3.8956437e-05,0.5029144,-0.4562683,0.022911536,6.892133927878953e-06,0.0007163235372582624,9.65644993680324e-12,1.4741492162593003e-05,4585.687233164497,7835.408213743022,0.0,708.3932056571564,9884.461854599826,14728.7109375,21.533203125,1987.8387187874541,6191.27040239885,8165.212285393457,10.15084947028448,1127.5880432546385,-10.523729,170.47641,-606.3292,81.96897,0.45732555,1.0,0.0,0.29943368,8
260,Strix-aluco-310624.wav,strix-aluco,0.000105930354,0.010375977,-0.009597778,0.0009879039,3.97509802845009e-07,0.00021186070870734966,4.160913399456719e-11,1.449657294759895e-06,4842.510959233349,9090.942687103252,0.0,1147.5946373207541,954.7143597594464,3897.509765625,21.533203125,720.1136093616801,4978.403257176235,7323.943481719198,10.15084947028448,1525.257702392114,-28.027685,144.21997,-939.415,147.61246,0.3296353,1.0,0.0,0.31409878,9
261,Pyrrhula-pyrrhula-451438.wav,pyrrhula-pyrrhula,0.00017544876,0.27874756,-0.28546143,0.013978052,7.120832226099823e-06,0.001841427464121227,1.6761773037000443e-11,1.1165891831863739e-05,8521.026597745004,11541.70356856265,4592.59232533341,492.7425302821819,17027.665460313758,17786.42578125,21.533203125,607.567236219655,7241.4226768968,8453.635804842872,2764.243856565459,319.7574388781762,-6.1219344,88.99324,-671.0568,69.00828,0.702121,1.0,0.00052831316,0.21437573,34
262,Sylvia-atricapilla-142518.wav,sylvia-atricapilla,-7.935616e-10,0.17562866,-0.1689148,0.014018979,5.918671322671132e-06,0.00030241333229361956,1.1820245091945772e-11,1.629683849722067e-05,4661.147671937604,13823.81167521801,2851.7246187231895,677.5472156514088,4650.488950390319,6869.091796875,21.533203125,706.3908552321985,5015.154263349179,8073.555050728264,152.942293195749,1559.2016485807499,-33.615517,69.00601,-709.8285,124.894325,0.37836698,1.0,1.5463997e-05,0.32626888,17
263,Hirundo-rustica-157278.wav,hirundo-rustica,3.972613e-06,0.4148407,-0.39733887,0.020277858,3.4560429095481753e-06,0.0007229244160793793,3.276459317131308e-13,1.116142526080765e-05,5959.115628598571,8535.430399301138,1324.97112962565,1132.890512257676,8062.608566890485,13546.875,1968.75,2057.803404460241,5978.817504566373,8385.249615151892,1433.6755903128146,1689.4962349123903,-17.840553,197.58026,-601.79584,122.28713,0.6378243,1.0,8.3545565e-05,0.31702211,16
264,Luscinia-svecica-511914.wav,luscinia-svecica,3.764178e-08,0.97994995,-0.993927,0.03644999,1.1770940420272494e-05,0.0006920364219907934,2.6182013638336984e-11,3.1559859139850625e-05,3564.427139159644,8259.684595139788,0.0,504.5239144526582,4237.919615531752,12375.0,23.4375,964.1978829562202,4750.645389112262,7674.832629570026,11.048543641125972,1504.42892948681,-27.363304,113.33702,-573.4824,98.56501,0.4097811,1.0,0.0,0.30567473,8
265,Carpodacus-erythrinus-340705.wav,carpodacus-erythrinus,-1.11364695e-08,0.86032104,-0.868103,0.051053442,1.3620107832314809e-05,0.0011278570828221588,4.474760295600676e-12,4.599372677874914e-05,7134.089208362321,9573.62376968113,3261.458192300987,1335.8257301100127,10922.754998675848,14168.84765625,21.533203125,2824.847094773421,4657.642061383991,6079.454971980788,1349.9130240156028,719.2378022605294,-25.815302,75.70977,-554.1103,94.72659,0.58115137,1.0,9.5727955e-06,0.29738954,37
266,Caprimulgus-europaeus-197153.wav,caprimulgus-europaeus,-1.6587957e-07,0.5845947,-0.6005554,0.0141890915,3.0104831418211433e-06,0.00029743932988073274,2.9482764299129257e-12,1.2623213709643153e-05,5953.711084042929,10993.276958425467,0.0,1005.5099212086465,7978.171642883432,10615.869140625,21.533203125,2233.2084295868085,6325.034324954927,8117.240658663676,10.15084947028448,1311.4114858477112,-29.031582,124.92276,-611.90234,111.773254,0.5612154,1.0,0.0,0.264888,18
267,Acrocephalus-schoenobaenus-311009.wav,acrocephalus-schoenobaenus,-1.4509532e-05,0.8959656,-0.92059326,0.059293095,2.3241627892144636e-05,0.0009910167351464103,4.774050262472177e-11,5.47740519516852e-05,3666.406951666864,11043.22824063965,1874.662284238797,897.8211812775121,4970.112499144139,8505.615234375,21.533203125,1059.5978614611015,3603.74694576645,7312.925193299536,18.734652651556328,1204.8709614941629,-20.124994,153.97708,-550.91815,85.00647,0.42391062,1.0,1.5753501e-05,0.3044408,18
268,Acrocephalus-arundinaceus-267181.wav,acrocephalus-arundinaceus,1.0063535e-06,0.09838867,-0.100616455,0.005955608,1.5652183764551024e-06,5.9423409467002267e-05,3.996647314173615e-12,3.6078072214819696e-06,3557.4336359630174,8477.167880850324,0.0,435.05822882698504,4790.077079597938,8505.615234375,21.533203125,1015.6454826849912,4169.174716347084,6091.238260741807,10.15084947028448,986.1940726723715,-18.89175,171.38373,-772.39087,103.88966,0.45971727,1.0,0.0,0.3081843,6
269,Glaucidium-passerinum-344245.wav,glaucidium-passerinum,4.1882595e-06,0.11669922,-0.12162781,0.014515262,2.0839216566010396e-06,0.0009777289966186426,2.8331665938513703e-11,1.8170494117986775e-05,3603.795258146655,11024.999887053855,0.0,840.9590010660368,1110.4630406516715,4285.107421875,21.533203125,763.133123733077,4662.744895645814,7171.547900361984,10.15084947028448,1494.7199921828549,-31.419563,152.24875,-708.68164,134.3661,0.39511386,1.0,0.0,0.31276092,8
270,Acrocephalus-palustris-142749.wav,acrocephalus-palustris,1.6905153e-08,0.96810913,-0.9798584,0.059883494,2.9235615664884685e-05,0.0008445546910721695,1.2585897211634045e-11,6.129392768297856e-05,4766.30806658146,11024.99998844869,0.0,1159.8192452281662,5338.628953503025,12532.32421875,21.533203125,1582.5360355886523,2992.7375068401307,5878.697141392132,10.15084947028448,961.937039858006,-27.813435,181.4692,-583.39716,111.08707,0.27516165,1.0,0.0,0.3210114,19
271,Athene-noctua-356471.wav,athene-noctua,-1.1428072e-05,0.9999695,-0.933197,0.030009236,7.65379673899185e-06,0.0008763428695040552,9.433978063513713e-12,2.221681395500991e-05,3383.6741060049403,11865.973117693216,0.0,520.5803654963144,6768.7672902605555,11273.4375,23.4375,999.7761434238842,4196.040413589933,6017.6636033849145,11.048543641125972,675.4964286607606,-8.107282,192.91284,-533.1129,67.45599,0.5487154,1.0,0.0,0.29488462,3
272,Cuculus-canorus-233333.wav,cuculus-canorus,-4.663583e-06,0.4572754,-0.47039795,0.041675076,1.5747464176454364e-05,0.0040409663438215416,1.762556790339258e-11,6.000429662665785e-05,4630.415598939666,9677.587786026557,1558.8147548460238,1070.6575231054064,8355.200375336784,13350.5859375,21.533203125,3047.1434808221316,5249.285967012162,7108.822675648968,465.0087793761391,1171.459729344007,-26.793777,84.302605,-583.45734,80.91534,0.23204671,1.0,1.7254622e-05,0.3105811,18
273,Erithacus-rubecula-155210.wav,erithacus-rubecula,8.95605e-06,0.56129456,-0.52874756,0.03169522,1.582487227943399e-05,0.0012409896732162283,5.731454789230574e-12,3.5787985051787915e-05,3146.406744525121,7950.237957437421,724.7699910830854,1252.3228257103049,4944.832410749123,8929.6875,117.1875,1815.964111398748,4040.1871863108613,7335.10515934289,1078.8711950360942,1219.2146105101913,-8.875237,176.34836,-532.709,108.93664,0.44533303,1.0,7.752013e-05,0.3551456,19
274,Troglodytes-troglodytes-405660.wav,troglodytes-troglodytes,9.247928e-08,0.812912,-0.79714966,0.050999045,1.9117212346370102e-05,0.0004882422928021289,5.243183929356659e-12,4.3933324411782e-05,5421.71241063173,11024.999981439694,0.0,726.8617457461696,6328.102908196947,9151.611328125,21.533203125,971.8996924990478,2863.2780943507382,4880.762420605926,10.15084947028448,679.5799807358196,-25.730282,169.9396,-630.47003,115.245964,0.24689075,1.0,0.0,0.32084066,23
275,Sylvia-atricapilla-436200.wav,sylvia-atricapilla,-0.0001969199,0.700943,-0.76371765,0.056380063,2.178646151689595e-05,0.001076358953565979,9.105284557457893e-12,4.5652485624089596e-05,2944.5877305170384,6267.329374746879,1525.6225688760828,611.6686354066736,5038.970739748609,11320.3125,2367.1875,1130.8805251079132,3454.0280538723614,5975.259385944762,1270.361537003934,779.4898169167778,-4.724906,214.07954,-367.097,71.42058,0.50162953,1.0,0.00011765774,0.3031874,16
276,Emberiza-citrinella-196323.wav,emberiza-citrinella,0.00043987922,0.7770233,-0.3581848,0.04805349,9.949332333426035e-06,0.011120449385498077,2.4997363191016006e-10,7.515902574919861e-05,3815.9326652970644,6836.8482375898075,18.749872281178497,1091.9745081829822,6087.694628066263,13195.3125,23.4375,2149.7760942745313,5296.622550043044,9941.68706907975,397.37858569860356,1490.1388970740284,-11.4304695,124.25722,-495.11926,104.295166,0.67036086,1.0,5.439162e-05,0.3289379,0
277,Luscinia-megarhynchos-123811.wav,luscinia-megarhynchos,1.4568465e-05,0.75349426,-0.76438904,0.046519596,1.197915165101992e-05,0.0005825556735758002,3.606979934302094e-12,2.529576451463297e-05,3663.085218132227,9600.985294617583,2014.5838631519614,644.73575368624,5640.268527313163,13888.916015625,21.533203125,1172.2512133435803,3442.407354662844,6016.945618411332,889.4437242119748,771.2042601073184,-8.763324,171.48895,-596.9584,74.37606,0.4228657,1.0,6.986675e-05,0.31473932,15
278,Hirundo-rustica-157282.wav,hirundo-rustica,3.8353355e-06,0.5784149,-0.5684967,0.02851523,6.162993143128805e-06,0.0002747810533901227,2.6996364807414525e-12,1.5279543051140176e-05,5672.790522517655,8507.55701017457,3245.2664837653465,1195.1855550156426,5770.070543840533,11929.6875,2531.25,852.6245583507409,5153.375804832755,8204.871933452057,1584.99869292271,1670.6313348933654,-19.911827,141.48541,-617.5601,117.51223,0.4570766,1.0,3.8609214e-05,0.32575926,15
279,Linaria-cannabina-206211.wav,linaria-cannabina,3.3896674e-06,0.3355255,-0.31228638,0.017832257,7.92924788963733e-06,0.0005741455094815143,9.681576850322264e-12,1.8602625726297012e-05,3373.086338526088,6485.122742190135,1163.4482533198918,626.0867838844368,6354.116092001316,11062.5,351.5625,1384.9433368221382,5337.226716301419,7666.715236912153,1454.5151189392348,1306.2130330197544,-10.582535,145.4934,-522.07654,107.48244,0.62374413,1.0,0.00010815103,0.28132448,9
280,Cuculus-canorus-510786.wav,cuculus-canorus,9.4039446e-05,0.39993286,-0.46574402,0.039488398,7.811930097537481e-06,0.004112532133687062,2.506867676706542e-11,5.996120655811623e-05,2153.3348675215298,6541.2762782596565,336.4177547029051,565.1898709986856,3284.2270795036766,10185.205078125,21.533203125,1276.854595625572,5274.204123181005,7918.185677220827,1364.3996002916756,1408.2308781240108,-7.0189548,237.37794,-549.072,93.6541,0.47711012,1.0,0.00011574856,0.33720034,0
281,Bubo-bubo-534612.wav,bubo-bubo,3.8426074e-07,0.49024963,-0.5045166,0.054385837,5.792060260732671e-06,0.00887726454108212,1.2701000308485176e-11,7.984788722732233e-05,3509.257625770458,12450.32213841128,469.1823683563654,1152.2021810056472,5012.206218801996,9585.9375,23.4375,1968.297270234318,5091.838077158121,7046.739453372296,971.1520949130396,1361.051308924648,-21.24268,154.08951,-533.5197,106.18298,0.45204148,1.0,2.6835327e-05,0.2966715,3
282,Luscinia-luscinia-306157.wav,luscinia-luscinia,-2.34726e-06,0.15699768,-0.16282654,0.009843389,5.033747903098867e-06,0.000283571684697684,1.1296393709474714e-11,1.2906546480312992e-05,3020.9304547148454,11999.509510612825,0.0,605.9496831071833,4442.710313688213,7429.6875,23.4375,962.0486363349451,3405.298331637005,5398.019899666548,11.048543641125972,872.0275321004895,-14.409769,202.65707,-775.4281,107.767845,0.47544682,1.0,0.0,0.3102657,4
283,Troglodytes-troglodytes-168375.wav,troglodytes-troglodytes,4.2228435e-06,0.7734375,-0.75634766,0.043581247,1.673772223080699e-05,0.00047401023596970506,1.3192826679782838e-11,3.55366969981663e-05,4775.809498747669,8660.410742724385,330.2115726123353,1234.3097601832444,6172.597191171883,11320.3125,210.9375,1214.2616776554557,4640.040097414781,7649.30258904432,1271.5545771486577,1367.8432662783596,-13.0104065,206.44534,-565.7534,113.21916,0.43981305,1.0,2.9018559e-06,0.35710564,0
